RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-08-03;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;127,6
2020-08-03;ICF;KCK2 - Spot;Preço de Spot para ICF;127,6
2020-08-03;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;131,4
2020-08-03;ICF;KCK3 - Spot;Preço de Spot para ICF;131,4
2020-08-03;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;124
2020-08-03;ICF;KCN1 - Spot;Preço de Spot para ICF;124
2020-08-03;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;128,1
2020-08-03;ICF;KCN2 - Spot;Preço de Spot para ICF;128,1
2020-08-03;ICF;KCN3 - Ajuste;Preço de Ajuste para ICF;131,4
2020-08-03;ICF;KCN3 - Spot;Preço de Spot para ICF;131,4
2020-08-03;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;117,9
2020-08-03;ICF;KCU0 - Spot;Preço de Spot para ICF;117,9
2020-08-03;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;124,6
2020-08-03;ICF;KCU1 - Spot;Preço de Spot para ICF;124,6
2020-08-03;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;128,65
2020-08-03;ICF;KCU2 - Spot;Preço de Spot para ICF;128,65
2020-08-03;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;120,5
2020-08-03;ICF;KCZ0 - Spot;Preço de Spot para ICF;120,5
2020-08-03;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;125,7
2020-08-03;ICF;KCZ1 - Spot;Preço de Spot para ICF;125,7
2020-08-03;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;129,55
2020-08-03;ICF;KCZ2 - Spot;Preço de Spot para ICF;129,55
2020-08-03;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;53413
2020-08-03;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;103379
2020-08-03;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22242,93
2020-08-03;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22155
2020-08-03;INK;NHH2 - Ajuste;Preço de Ajuste para INK;21725
2020-08-03;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21295
2020-08-03;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22050
2020-08-03;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21615
2020-08-03;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21185
2020-08-03;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22405
2020-08-03;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22385
2020-08-03;INK;NHU1 - Ajuste;Preço de Ajuste para INK;21940
2020-08-03;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21510
2020-08-03;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22340
2020-08-03;INK;NHX0 - Ajuste;Preço de Ajuste para INK;22300
2020-08-03;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22240
2020-08-03;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;21835
2020-08-03;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21400
2020-08-03;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;20970
2020-08-03;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20530
2020-08-03;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20100
2020-08-03;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3269
2020-08-03;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3258
2020-08-03;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3288,5
2020-08-03;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3247
2020-08-03;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3278,25
2020-08-03;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3291,24
2020-08-03;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;106,095
2020-08-03;JPY;RTDOLT1;PTAX800 VENDA;5,3075
2020-08-03;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;106,095
2020-08-03;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;52011
2020-08-03;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52149
2020-08-03;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;51986
2020-08-03;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52287
2020-08-03;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;52941
2020-08-03;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;51783
2020-08-03;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;51958
2020-08-03;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;52097
2020-08-03;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52423
2020-08-03;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;53172
2020-08-03;JSE;AIN1 - Ajuste;Preço de Ajuste para JSE;51926
2020-08-03;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;51789
2020-08-03;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51551
2020-08-03;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;51883
2020-08-03;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52431
2020-08-03;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;51613
2020-08-03;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;51770
2020-08-03;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;51852
2020-08-03;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;52167
2020-08-03;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;52710
2020-08-03;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,608
2020-08-03;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;296650
2020-08-03;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;294850
2020-08-03;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;291650
2020-08-03;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,608
2020-08-03;MXN;RTDOLT1;PTAX800 VENDA;5,3075
2020-08-03;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,1426
2020-08-03;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,65865
2020-08-03;NZD;RTDOLT1;PTAX800 VENDA;5,3075
2020-08-03;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,65865
2020-08-03;OC1;RTSEL;TAXA SELIC;2,15
2020-08-03;OZ1;RTOZ1PF;OURO FECHAMENTO;336
2020-08-03;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;73,4625
2020-08-03;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;8,77145
2020-08-03;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;901,75
2020-08-03;SJC;YKF1 - Spot;Preço de Spot para SJC;901,75
2020-08-03;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;903,5
2020-08-03;SJC;YKF2 - Spot;Preço de Spot para SJC;903,5
2020-08-03;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;900
2020-08-03;SJC;YKH1 - Spot;Preço de Spot para SJC;900
2020-08-03;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;894,75
2020-08-03;SJC;YKH2 - Spot;Preço de Spot para SJC;894,75
2020-08-03;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;901,75
2020-08-03;SJC;YKK1 - Spot;Preço de Spot para SJC;901,75
2020-08-03;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;894,5
2020-08-03;SJC;YKK2 - Spot;Preço de Spot para SJC;894,5
2020-08-03;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;907,5
2020-08-03;SJC;YKN1 - Spot;Preço de Spot para SJC;907,5
2020-08-03;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;900,5
2020-08-03;SJC;YKN2 - Spot;Preço de Spot para SJC;900,5
2020-08-03;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;914,75
2020-08-03;SJC;YKN3 - Spot;Preço de Spot para SJC;914,75
2020-08-03;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;897,5
2020-08-03;SJC;YKQ0 - Spot;Preço de Spot para SJC;897,5
2020-08-03;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;908,25
2020-08-03;SJC;YKQ1 - Spot;Preço de Spot para SJC;908,25
2020-08-03;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;900
2020-08-03;SJC;YKQ2 - Spot;Preço de Spot para SJC;900
2020-08-03;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;893
2020-08-03;SJC;YKU0 - Spot;Preço de Spot para SJC;893
2020-08-03;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;902,25
2020-08-03;SJC;YKU1 - Spot;Preço de Spot para SJC;902,25
2020-08-03;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;897,75
2020-08-03;SJC;YKU2 - Spot;Preço de Spot para SJC;897,75
2020-08-03;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;896,25
2020-08-03;SJC;YKX0 - Spot;Preço de Spot para SJC;895,125
2020-08-03;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;900
2020-08-03;SJC;YKX1 - Spot;Preço de Spot para SJC;900
2020-08-03;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;894,75
2020-08-03;SJC;YKX2 - Spot;Preço de Spot para SJC;894,75
2020-08-03;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;900,75
2020-08-03;SJC;YKX3 - Spot;Preço de Spot para SJC;900,75
2020-08-03;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9213
2020-08-03;T10;DEDE28T10;US T-NOTE 10;139,9843
2020-08-03;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,859375
2020-08-03;T10;TYH1 - Spot;Preço de Spot para T10;139,859375
2020-08-03;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,9375
2020-08-03;T10;TYU0 - Spot;Preço de Spot para T10;140,015625
2020-08-03;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,859375
2020-08-03;T10;TYZ0 - Spot;Preço de Spot para T10;139,859375
2020-08-03;TRY;RTDOLT1;PTAX800 VENDA;5,3075
2020-08-03;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,97375
2020-08-03;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,97375
2020-08-03;ZAR;RTDOLT1;PTAX800 VENDA;5,3075
2020-08-03;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;17,2475
