RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-17;SJC;YKK2 - Spot;Preço de Spot para SJC;887
2020-07-17;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;900
2020-07-17;SJC;YKN1 - Spot;Preço de Spot para SJC;900
2020-07-17;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;894,25
2020-07-17;SJC;YKN2 - Spot;Preço de Spot para SJC;894,25
2020-07-17;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;906
2020-07-17;SJC;YKN3 - Spot;Preço de Spot para SJC;906
2020-07-17;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;898
2020-07-17;SJC;YKQ0 - Spot;Preço de Spot para SJC;896,875
2020-07-17;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;900,5
2020-07-17;SJC;YKQ1 - Spot;Preço de Spot para SJC;900,5
2020-07-17;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;895,5
2020-07-17;SJC;YKQ2 - Spot;Preço de Spot para SJC;895,5
2020-07-17;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;892,25
2020-07-17;SJC;YKU0 - Spot;Preço de Spot para SJC;892,75
2020-07-17;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-17;SJC;YKU1 - Spot;Preço de Spot para SJC;893,25
2020-07-17;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-17;SJC;YKU2 - Spot;Preço de Spot para SJC;893,25
2020-07-17;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;895
2020-07-17;SJC;YKX0 - Spot;Preço de Spot para SJC;894,5
2020-07-17;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;889
2020-07-17;SJC;YKX1 - Spot;Preço de Spot para SJC;889
2020-07-17;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;886
2020-07-17;SJC;YKX2 - Spot;Preço de Spot para SJC;886
2020-07-17;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;894,25
2020-07-17;SJC;YKX3 - Spot;Preço de Spot para SJC;894,25
2020-07-17;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,93985
2020-07-17;T10;DEDE28T10;US T-NOTE 10;139,4375
2020-07-17;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,265625
2020-07-17;T10;TYH1 - Spot;Preço de Spot para T10;139,265625
2020-07-17;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,359375
2020-07-17;T10;TYU0 - Spot;Preço de Spot para T10;139,375
2020-07-17;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,265625
2020-07-17;T10;TYZ0 - Spot;Preço de Spot para T10;139,265625
2020-07-17;TRY;RTDOLT1;PTAX800 VENDA;5,351
2020-07-17;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,8605
2020-07-17;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,8605
2020-07-17;ZAR;RTDOLT1;PTAX800 VENDA;5,351
2020-07-17;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,66565
