RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-07-16;GBP;RTDOLT1;PTAX800 VENDA;5,356
2020-07-16;GBR;RTDGBW1;USD X GBP WMR/C. PRICE;1,2601
2020-07-16;HSI;HIZ1 - Ajuste;Preço de Ajuste para HSI;24215
2020-07-16;HSI;HIZ2 - Ajuste;Preço de Ajuste para HSI;23674
2020-07-16;HSI;HIZ3 - Ajuste;Preço de Ajuste para HSI;23147
2020-07-16;HSI;HIZ4 - Ajuste;Preço de Ajuste para HSI;22746
2020-07-16;HSI;HIZ5 - Ajuste;Preço de Ajuste para HSI;22733
2020-07-16;ICF;KCH1 - Ajuste;Preço de Ajuste para ICF;102,9
2020-07-16;ICF;KCH1 - Spot;Preço de Spot para ICF;102,9
2020-07-16;ICF;KCH2 - Ajuste;Preço de Ajuste para ICF;109,65
2020-07-16;ICF;KCH2 - Spot;Preço de Spot para ICF;109,65
2020-07-16;ICF;KCH3 - Ajuste;Preço de Ajuste para ICF;116,3
2020-07-16;ICF;KCH3 - Spot;Preço de Spot para ICF;116,3
2020-07-16;ICF;KCK1 - Ajuste;Preço de Ajuste para ICF;104
2020-07-16;ICF;KCK1 - Spot;Preço de Spot para ICF;104
2020-07-16;ICF;KCK2 - Ajuste;Preço de Ajuste para ICF;110,75
2020-07-16;ICF;KCK2 - Spot;Preço de Spot para ICF;110,75
2020-07-16;ICF;KCK3 - Ajuste;Preço de Ajuste para ICF;117,3
2020-07-16;ICF;KCK3 - Spot;Preço de Spot para ICF;117,3
2020-07-16;ICF;KCN0 - Ajuste;Preço de Ajuste para ICF;97,1
2020-07-16;ICF;KCN0 - Spot;Preço de Spot para ICF;97,1
2020-07-16;ICF;KCN1 - Ajuste;Preço de Ajuste para ICF;105,1
2020-07-16;ICF;KCN1 - Spot;Preço de Spot para ICF;105,1
2020-07-16;ICF;KCN2 - Ajuste;Preço de Ajuste para ICF;111,85
2020-07-16;ICF;KCN2 - Spot;Preço de Spot para ICF;111,85
2020-07-16;ICF;KCU0 - Ajuste;Preço de Ajuste para ICF;98,35
2020-07-16;ICF;KCU0 - Spot;Preço de Spot para ICF;98,35
2020-07-16;ICF;KCU1 - Ajuste;Preço de Ajuste para ICF;106,15
2020-07-16;ICF;KCU1 - Spot;Preço de Spot para ICF;106,15
2020-07-16;ICF;KCU2 - Ajuste;Preço de Ajuste para ICF;112,95
2020-07-16;ICF;KCU2 - Spot;Preço de Spot para ICF;112,95
2020-07-16;ICF;KCZ0 - Ajuste;Preço de Ajuste para ICF;100,9
2020-07-16;ICF;KCZ0 - Spot;Preço de Spot para ICF;100,9
2020-07-16;ICF;KCZ1 - Ajuste;Preço de Ajuste para ICF;107,9
2020-07-16;ICF;KCZ1 - Spot;Preço de Spot para ICF;107,9
2020-07-16;ICF;KCZ2 - Ajuste;Preço de Ajuste para ICF;114,6
2020-07-16;ICF;KCZ2 - Spot;Preço de Spot para ICF;114,6
2020-07-16;IMV;IMVLIQ;MERVAL INDEX - LIQUIDAÇÃO;45632
2020-07-16;IND;RTIBVPL;ÍNDICE BOVESPA - LIQUIDAÇÃO;100401
2020-07-16;INK;INKLIQ;NIKKEY INDEX - LIQUIDAÇÃO;22601,81
2020-07-16;INK;NHH1 - Ajuste;Preço de Ajuste para INK;22495
2020-07-16;INK;NHH2 - Ajuste;Preço de Ajuste para INK;22035
2020-07-16;INK;NHH3 - Ajuste;Preço de Ajuste para INK;21600
2020-07-16;INK;NHM1 - Ajuste;Preço de Ajuste para INK;22365
2020-07-16;INK;NHM2 - Ajuste;Preço de Ajuste para INK;21925
2020-07-16;INK;NHM3 - Ajuste;Preço de Ajuste para INK;21490
2020-07-16;INK;NHQ0 - Ajuste;Preço de Ajuste para INK;22725
2020-07-16;INK;NHU0 - Ajuste;Preço de Ajuste para INK;22735
2020-07-16;INK;NHU1 - Ajuste;Preço de Ajuste para INK;22255
2020-07-16;INK;NHU2 - Ajuste;Preço de Ajuste para INK;21815
2020-07-16;INK;NHV0 - Ajuste;Preço de Ajuste para INK;22660
2020-07-16;INK;NHX0 - Ajuste;Preço de Ajuste para INK;22615
2020-07-16;INK;NHZ0 - Ajuste;Preço de Ajuste para INK;22585
2020-07-16;INK;NHZ1 - Ajuste;Preço de Ajuste para INK;22145
2020-07-16;INK;NHZ2 - Ajuste;Preço de Ajuste para INK;21705
2020-07-16;INK;NHZ3 - Ajuste;Preço de Ajuste para INK;21270
2020-07-16;INK;NHZ4 - Ajuste;Preço de Ajuste para INK;20825
2020-07-16;INK;NHZ5 - Ajuste;Preço de Ajuste para INK;20385
2020-07-16;ISP;ESH1 - Ajuste;Preço de Ajuste para ISP;3177,5
2020-07-16;ISP;ESM1 - Ajuste;Preço de Ajuste para ISP;3163,5
2020-07-16;ISP;ESU0 - Ajuste;Preço de Ajuste para ISP;3194,5
2020-07-16;ISP;ESU1 - Ajuste;Preço de Ajuste para ISP;3161
2020-07-16;ISP;ESZ0 - Ajuste;Preço de Ajuste para ISP;3183,5
2020-07-16;ISP;ISPLIQ;S&P INDEX - LIQUIDAÇÃO;3205,12
2020-07-16;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;107,12
2020-07-16;JPY;RTDOLT1;PTAX800 VENDA;5,356
2020-07-16;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;107,12
2020-07-16;JSE;AIF1 - Ajuste;Preço de Ajuste para JSE;51881
2020-07-16;JSE;AIG1 - Ajuste;Preço de Ajuste para JSE;52016
2020-07-16;JSE;AIH1 - Ajuste;Preço de Ajuste para JSE;51848
2020-07-16;JSE;AIH2 - Ajuste;Preço de Ajuste para JSE;52092
2020-07-16;JSE;AIH3 - Ajuste;Preço de Ajuste para JSE;52671
2020-07-16;JSE;AIJ1 - Ajuste;Preço de Ajuste para JSE;51643
2020-07-16;JSE;AIK1 - Ajuste;Preço de Ajuste para JSE;51813
2020-07-16;JSE;AIM1 - Ajuste;Preço de Ajuste para JSE;51949
2020-07-16;JSE;AIM2 - Ajuste;Preço de Ajuste para JSE;52212
2020-07-16;JSE;AIM3 - Ajuste;Preço de Ajuste para JSE;52895
2020-07-16;JSE;AIN0 - Ajuste;Preço de Ajuste para JSE;50995
2020-07-16;JSE;AIQ0 - Ajuste;Preço de Ajuste para JSE;51665
2020-07-16;JSE;AIU0 - Ajuste;Preço de Ajuste para JSE;51424
2020-07-16;JSE;AIU1 - Ajuste;Preço de Ajuste para JSE;51717
2020-07-16;JSE;AIU2 - Ajuste;Preço de Ajuste para JSE;52183
2020-07-16;JSE;AIV0 - Ajuste;Preço de Ajuste para JSE;51488
2020-07-16;JSE;AIX0 - Ajuste;Preço de Ajuste para JSE;51641
2020-07-16;JSE;AIZ0 - Ajuste;Preço de Ajuste para JSE;51725
2020-07-16;JSE;AIZ1 - Ajuste;Preço de Ajuste para JSE;51990
2020-07-16;JSE;AIZ2 - Ajuste;Preço de Ajuste para JSE;52454
2020-07-16;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;22,304
2020-07-16;MIX;XMCH1 - Ajuste;Preço de Ajuste para MIX;278375
2020-07-16;MIX;XMCM1 - Ajuste;Preço de Ajuste para MIX;277700
2020-07-16;MIX;XMCZ0 - Ajuste;Preço de Ajuste para MIX;274950
2020-07-16;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;22,304
2020-07-16;MXN;RTDOLT1;PTAX800 VENDA;5,356
2020-07-16;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,2608
2020-07-16;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,6559
2020-07-16;NZD;RTDOLT1;PTAX800 VENDA;5,356
2020-07-16;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,6559
2020-07-16;OC1;RTSEL;TAXA SELIC;2,15
2020-07-16;OZ1;RTOZ1PF;OURO FECHAMENTO;304,5
2020-07-16;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;71,1575
2020-07-16;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;9,04135
2020-07-16;SJC;YKF1 - Ajuste;Preço de Ajuste para SJC;895
2020-07-16;SJC;YKF1 - Spot;Preço de Spot para SJC;895
2020-07-16;SJC;YKF2 - Ajuste;Preço de Ajuste para SJC;889
2020-07-16;SJC;YKF2 - Spot;Preço de Spot para SJC;889
2020-07-16;SJC;YKH1 - Ajuste;Preço de Ajuste para SJC;891,5
2020-07-16;SJC;YKH1 - Spot;Preço de Spot para SJC;891,5
2020-07-16;SJC;YKH2 - Ajuste;Preço de Ajuste para SJC;883,25
2020-07-16;SJC;YKH2 - Spot;Preço de Spot para SJC;883,25
2020-07-16;SJC;YKK1 - Ajuste;Preço de Ajuste para SJC;890,5
2020-07-16;SJC;YKK1 - Spot;Preço de Spot para SJC;890,5
2020-07-16;SJC;YKK2 - Ajuste;Preço de Ajuste para SJC;885,25
2020-07-16;SJC;YKK2 - Spot;Preço de Spot para SJC;885,25
2020-07-16;SJC;YKN1 - Ajuste;Preço de Ajuste para SJC;896
2020-07-16;SJC;YKN1 - Spot;Preço de Spot para SJC;896
2020-07-16;SJC;YKN2 - Ajuste;Preço de Ajuste para SJC;892,25
2020-07-16;SJC;YKN2 - Spot;Preço de Spot para SJC;892,25
2020-07-16;SJC;YKN3 - Ajuste;Preço de Ajuste para SJC;905,5
2020-07-16;SJC;YKN3 - Spot;Preço de Spot para SJC;905,5
2020-07-16;SJC;YKQ0 - Ajuste;Preço de Ajuste para SJC;893,5
2020-07-16;SJC;YKQ0 - Spot;Preço de Spot para SJC;890
2020-07-16;SJC;YKQ1 - Ajuste;Preço de Ajuste para SJC;897
2020-07-16;SJC;YKQ1 - Spot;Preço de Spot para SJC;897
2020-07-16;SJC;YKQ2 - Ajuste;Preço de Ajuste para SJC;893,25
2020-07-16;SJC;YKQ2 - Spot;Preço de Spot para SJC;893,25
2020-07-16;SJC;YKU0 - Ajuste;Preço de Ajuste para SJC;888,25
2020-07-16;SJC;YKU0 - Spot;Preço de Spot para SJC;888,25
2020-07-16;SJC;YKU1 - Ajuste;Preço de Ajuste para SJC;891
2020-07-16;SJC;YKU1 - Spot;Preço de Spot para SJC;891
2020-07-16;SJC;YKU2 - Ajuste;Preço de Ajuste para SJC;891
2020-07-16;SJC;YKU2 - Spot;Preço de Spot para SJC;891
2020-07-16;SJC;YKX0 - Ajuste;Preço de Ajuste para SJC;891
2020-07-16;SJC;YKX0 - Spot;Preço de Spot para SJC;891,625
2020-07-16;SJC;YKX1 - Ajuste;Preço de Ajuste para SJC;886
2020-07-16;SJC;YKX1 - Spot;Preço de Spot para SJC;886
2020-07-16;SJC;YKX2 - Ajuste;Preço de Ajuste para SJC;885,5
2020-07-16;SJC;YKX2 - Spot;Preço de Spot para SJC;885,5
2020-07-16;SJC;YKX3 - Ajuste;Preço de Ajuste para SJC;893,75
2020-07-16;SJC;YKX3 - Spot;Preço de Spot para SJC;893,75
2020-07-16;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,9435
2020-07-16;T10;DEDE28T10;US T-NOTE 10;139,5468
2020-07-16;T10;TYH1 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-16;T10;TYH1 - Spot;Preço de Spot para T10;139,390625
2020-07-16;T10;TYU0 - Ajuste;Preço de Ajuste para T10;139,484375
2020-07-16;T10;TYU0 - Spot;Preço de Spot para T10;139,453125
2020-07-16;T10;TYZ0 - Ajuste;Preço de Ajuste para T10;139,390625
2020-07-16;T10;TYZ0 - Spot;Preço de Spot para T10;139,390625
2020-07-16;TRY;RTDOLT1;PTAX800 VENDA;5,356
2020-07-16;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,857
2020-07-16;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,857
2020-07-16;ZAR;RTDOLT1;PTAX800 VENDA;5,356
2020-07-16;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;16,64
