RptDt;Asst;TckrSymb;EcncIndDesc;PricVal
2020-06-29;HSI;HIZ5 - Ajuste;PreÁo de Ajuste para HSI;21949
2020-06-29;ICF;KCH1 - Ajuste;PreÁo de Ajuste para ICF;104,3
2020-06-29;ICF;KCH1 - Spot;PreÁo de Spot para ICF;104,3
2020-06-29;ICF;KCH2 - Ajuste;PreÁo de Ajuste para ICF;110,8
2020-06-29;ICF;KCH2 - Spot;PreÁo de Spot para ICF;110,8
2020-06-29;ICF;KCH3 - Ajuste;PreÁo de Ajuste para ICF;117,4
2020-06-29;ICF;KCH3 - Spot;PreÁo de Spot para ICF;117,4
2020-06-29;ICF;KCK1 - Ajuste;PreÁo de Ajuste para ICF;105,35
2020-06-29;ICF;KCK1 - Spot;PreÁo de Spot para ICF;105,35
2020-06-29;ICF;KCK2 - Ajuste;PreÁo de Ajuste para ICF;111,85
2020-06-29;ICF;KCK2 - Spot;PreÁo de Spot para ICF;111,85
2020-06-29;ICF;KCK3 - Ajuste;PreÁo de Ajuste para ICF;118,15
2020-06-29;ICF;KCK3 - Spot;PreÁo de Spot para ICF;118,15
2020-06-29;ICF;KCN0 - Ajuste;PreÁo de Ajuste para ICF;98,65
2020-06-29;ICF;KCN0 - Spot;PreÁo de Spot para ICF;98,65
2020-06-29;ICF;KCN1 - Ajuste;PreÁo de Ajuste para ICF;106,45
2020-06-29;ICF;KCN1 - Spot;PreÁo de Spot para ICF;106,45
2020-06-29;ICF;KCN2 - Ajuste;PreÁo de Ajuste para ICF;112,95
2020-06-29;ICF;KCN2 - Spot;PreÁo de Spot para ICF;112,95
2020-06-29;ICF;KCU0 - Ajuste;PreÁo de Ajuste para ICF;100,1
2020-06-29;ICF;KCU0 - Spot;PreÁo de Spot para ICF;100,1
2020-06-29;ICF;KCU1 - Ajuste;PreÁo de Ajuste para ICF;107,55
2020-06-29;ICF;KCU1 - Spot;PreÁo de Spot para ICF;107,55
2020-06-29;ICF;KCU2 - Ajuste;PreÁo de Ajuste para ICF;114
2020-06-29;ICF;KCU2 - Spot;PreÁo de Spot para ICF;114
2020-06-29;ICF;KCZ0 - Ajuste;PreÁo de Ajuste para ICF;102,5
2020-06-29;ICF;KCZ0 - Spot;PreÁo de Spot para ICF;102,5
2020-06-29;ICF;KCZ1 - Ajuste;PreÁo de Ajuste para ICF;109,2
2020-06-29;ICF;KCZ1 - Spot;PreÁo de Spot para ICF;109,2
2020-06-29;ICF;KCZ2 - Ajuste;PreÁo de Ajuste para ICF;115,7
2020-06-29;ICF;KCZ2 - Spot;PreÁo de Spot para ICF;115,7
2020-06-29;IMV;IMVLIQ;MERVAL INDEX - LIQUIDA√á√ÉO;40231
2020-06-29;IND;RTIBVPL;√çNDICE BOVESPA - LIQUIDA√á√ÉO;95158
2020-06-29;INK;INKLIQ;NIKKEY INDEX - LIQUIDA√á√ÉO;22463,12
2020-06-29;INK;NHH1 - Ajuste;PreÁo de Ajuste para INK;22090
2020-06-29;INK;NHH2 - Ajuste;PreÁo de Ajuste para INK;21635
2020-06-29;INK;NHH3 - Ajuste;PreÁo de Ajuste para INK;21205
2020-06-29;INK;NHM1 - Ajuste;PreÁo de Ajuste para INK;21955
2020-06-29;INK;NHM2 - Ajuste;PreÁo de Ajuste para INK;21525
2020-06-29;INK;NHM3 - Ajuste;PreÁo de Ajuste para INK;21095
2020-06-29;INK;NHN0 - Ajuste;PreÁo de Ajuste para INK;22355
2020-06-29;INK;NHQ0 - Ajuste;PreÁo de Ajuste para INK;22310
2020-06-29;INK;NHU0 - Ajuste;PreÁo de Ajuste para INK;22335
2020-06-29;INK;NHU1 - Ajuste;PreÁo de Ajuste para INK;21850
2020-06-29;INK;NHU2 - Ajuste;PreÁo de Ajuste para INK;21420
2020-06-29;INK;NHV0 - Ajuste;PreÁo de Ajuste para INK;22245
2020-06-29;INK;NHZ0 - Ajuste;PreÁo de Ajuste para INK;22180
2020-06-29;INK;NHZ1 - Ajuste;PreÁo de Ajuste para INK;21740
2020-06-29;INK;NHZ2 - Ajuste;PreÁo de Ajuste para INK;21310
2020-06-29;INK;NHZ3 - Ajuste;PreÁo de Ajuste para INK;20880
2020-06-29;INK;NHZ4 - Ajuste;PreÁo de Ajuste para INK;20440
2020-06-29;INK;NHZ5 - Ajuste;PreÁo de Ajuste para INK;20010
2020-06-29;ISP;ESH1 - Ajuste;PreÁo de Ajuste para ISP;3031,75
2020-06-29;ISP;ESM1 - Ajuste;PreÁo de Ajuste para ISP;3025,25
2020-06-29;ISP;ESU0 - Ajuste;PreÁo de Ajuste para ISP;3047,75
2020-06-29;ISP;ESU1 - Ajuste;PreÁo de Ajuste para ISP;3016,75
2020-06-29;ISP;ESZ0 - Ajuste;PreÁo de Ajuste para ISP;3037,75
2020-06-29;ISP;ISPLIQ;S&P INDEX - LIQUIDA√á√ÉO;3023,69
2020-06-29;JAP;RTYDOW1;JPY X USD WMR/C. PRICE;107,715
2020-06-29;JPY;RTDOLT1;PTAX800 VENDA;5,4416
2020-06-29;JPY;RTYDOW1;JPY X USD WMR/C. PRICE;107,715
2020-06-29;JSE;AIF1 - Ajuste;PreÁo de Ajuste para JSE;50503
2020-06-29;JSE;AIG1 - Ajuste;PreÁo de Ajuste para JSE;50637
2020-06-29;JSE;AIH1 - Ajuste;PreÁo de Ajuste para JSE;50301
2020-06-29;JSE;AIH2 - Ajuste;PreÁo de Ajuste para JSE;50264
2020-06-29;JSE;AIH3 - Ajuste;PreÁo de Ajuste para JSE;50508
2020-06-29;JSE;AIJ1 - Ajuste;PreÁo de Ajuste para JSE;50162
2020-06-29;JSE;AIK1 - Ajuste;PreÁo de Ajuste para JSE;50334
2020-06-29;JSE;AIM1 - Ajuste;PreÁo de Ajuste para JSE;50458
2020-06-29;JSE;AIM2 - Ajuste;PreÁo de Ajuste para JSE;50340
2020-06-29;JSE;AIN0 - Ajuste;PreÁo de Ajuste para JSE;50435
2020-06-29;JSE;AIQ0 - Ajuste;PreÁo de Ajuste para JSE;50496
2020-06-29;JSE;AIU0 - Ajuste;PreÁo de Ajuste para JSE;50049
2020-06-29;JSE;AIU1 - Ajuste;PreÁo de Ajuste para JSE;50019
2020-06-29;JSE;AIU2 - Ajuste;PreÁo de Ajuste para JSE;49978
2020-06-29;JSE;AIV0 - Ajuste;PreÁo de Ajuste para JSE;50101
2020-06-29;JSE;AIX0 - Ajuste;PreÁo de Ajuste para JSE;50264
2020-06-29;JSE;AIZ0 - Ajuste;PreÁo de Ajuste para JSE;50357
2020-06-29;JSE;AIZ1 - Ajuste;PreÁo de Ajuste para JSE;50268
2020-06-29;JSE;AIZ2 - Ajuste;PreÁo de Ajuste para JSE;50367
2020-06-29;MEX;RTDMXW1;MXN X USD WMR/C. PRICE;23,146
2020-06-29;MIX;XMCH1 - Ajuste;PreÁo de Ajuste para MIX;271600
2020-06-29;MIX;XMCM1 - Ajuste;PreÁo de Ajuste para MIX;269275
2020-06-29;MIX;XMCZ0 - Ajuste;PreÁo de Ajuste para MIX;271700
2020-06-29;MXN;RTDMXW1;MXN X USD WMR/C. PRICE;23,146
2020-06-29;MXN;RTDOLT1;PTAX800 VENDA;5,4416
2020-06-29;NOK;RTDNOW1;NOK X USD WMR/C. PRICE;9,6966
2020-06-29;NZD;RTDNZW1;USD X NZD WMR/C. PRICE;0,641
2020-06-29;NZD;RTDOLT1;PTAX800 VENDA;5,4416
2020-06-29;NZL;RTDNZW1;USD X NZD WMR/C. PRICE;0,641
2020-06-29;OC1;RTSEL;TAXA SELIC;2,15
2020-06-29;OZ1;RTOZ1PF;OURO FECHAMENTO;304
2020-06-29;RUB;RTDRUW1;RUB X USD WMR/C. PRICE;70,165
2020-06-29;SEK;RTDSEW1;SEK X USD WMR/C. PRICE;9,3142
2020-06-29;SJC;YKF1 - Ajuste;PreÁo de Ajuste para SJC;865
2020-06-29;SJC;YKF1 - Spot;PreÁo de Spot para SJC;865
2020-06-29;SJC;YKF2 - Ajuste;PreÁo de Ajuste para SJC;870
2020-06-29;SJC;YKF2 - Spot;PreÁo de Spot para SJC;870
2020-06-29;SJC;YKH1 - Ajuste;PreÁo de Ajuste para SJC;862,5
2020-06-29;SJC;YKH1 - Spot;PreÁo de Spot para SJC;862,5
2020-06-29;SJC;YKH2 - Ajuste;PreÁo de Ajuste para SJC;863,5
2020-06-29;SJC;YKH2 - Spot;PreÁo de Spot para SJC;863,5
2020-06-29;SJC;YKK1 - Ajuste;PreÁo de Ajuste para SJC;864,75
2020-06-29;SJC;YKK1 - Spot;PreÁo de Spot para SJC;864,75
2020-06-29;SJC;YKK2 - Ajuste;PreÁo de Ajuste para SJC;867,25
2020-06-29;SJC;YKK2 - Spot;PreÁo de Spot para SJC;867,25
2020-06-29;SJC;YKN0 - Ajuste;PreÁo de Ajuste para SJC;866,5
2020-06-29;SJC;YKN0 - Spot;PreÁo de Spot para SJC;860,5
2020-06-29;SJC;YKN1 - Ajuste;PreÁo de Ajuste para SJC;873,25
2020-06-29;SJC;YKN1 - Spot;PreÁo de Spot para SJC;873,25
2020-06-29;SJC;YKN2 - Ajuste;PreÁo de Ajuste para SJC;873,75
2020-06-29;SJC;YKN2 - Spot;PreÁo de Spot para SJC;873,75
2020-06-29;SJC;YKN3 - Ajuste;PreÁo de Ajuste para SJC;884,75
2020-06-29;SJC;YKN3 - Spot;PreÁo de Spot para SJC;884,75
2020-06-29;SJC;YKQ0 - Ajuste;PreÁo de Ajuste para SJC;861,5
2020-06-29;SJC;YKQ0 - Spot;PreÁo de Spot para SJC;860
2020-06-29;SJC;YKQ1 - Ajuste;PreÁo de Ajuste para SJC;874,25
2020-06-29;SJC;YKQ1 - Spot;PreÁo de Spot para SJC;874,25
2020-06-29;SJC;YKQ2 - Ajuste;PreÁo de Ajuste para SJC;873,75
2020-06-29;SJC;YKQ2 - Spot;PreÁo de Spot para SJC;873,75
2020-06-29;SJC;YKU0 - Ajuste;PreÁo de Ajuste para SJC;858,25
2020-06-29;SJC;YKU0 - Spot;PreÁo de Spot para SJC;855,75
2020-06-29;SJC;YKU1 - Ajuste;PreÁo de Ajuste para SJC;868,75
2020-06-29;SJC;YKU1 - Spot;PreÁo de Spot para SJC;868,75
2020-06-29;SJC;YKU2 - Ajuste;PreÁo de Ajuste para SJC;871,5
2020-06-29;SJC;YKU2 - Spot;PreÁo de Spot para SJC;871,5
2020-06-29;SJC;YKX0 - Ajuste;PreÁo de Ajuste para SJC;861,5
2020-06-29;SJC;YKX0 - Spot;PreÁo de Spot para SJC;864,75
2020-06-29;SJC;YKX1 - Ajuste;PreÁo de Ajuste para SJC;865,5
2020-06-29;SJC;YKX1 - Spot;PreÁo de Spot para SJC;865,5
2020-06-29;SJC;YKX2 - Ajuste;PreÁo de Ajuste para SJC;864,75
2020-06-29;SJC;YKX2 - Spot;PreÁo de Spot para SJC;864,75
2020-06-29;SJC;YKX3 - Ajuste;PreÁo de Ajuste para SJC;873
2020-06-29;SJC;YKX3 - Spot;PreÁo de Spot para SJC;873
2020-06-29;SWI;RTDCHW1;CHF X USD WMR/C. PRICE;0,94995
2020-06-29;T10;DEDE28T10;US T-NOTE 10;139,2812
2020-06-29;T10;TYH1 - Ajuste;PreÁo de Ajuste para T10;139,3125
2020-06-29;T10;TYH1 - Spot;PreÁo de Spot para T10;139,3125
2020-06-29;T10;TYU0 - Ajuste;PreÁo de Ajuste para T10;139,328125
2020-06-29;T10;TYU0 - Spot;PreÁo de Spot para T10;139,328125
2020-06-29;T10;TYZ0 - Ajuste;PreÁo de Ajuste para T10;139,3125
2020-06-29;T10;TYZ0 - Spot;PreÁo de Spot para T10;139,3125
2020-06-29;TRY;RTDOLT1;PTAX800 VENDA;5,4416
2020-06-29;TRY;RTDTRW1;TRY X USD WMR/C. PRICE;6,85475
2020-06-29;TUQ;RTDTRW1;TRY X USD WMR/C. PRICE;6,85475
2020-06-29;ZAR;RTDOLT1;PTAX800 VENDA;5,4416
2020-06-29;ZAR;RTDZAW1;ZAR X USD WMR/C. PRICE;17,30125
